"choiceColorCombos"
""
"BU/A,P/PK"
"BU/A,P/R"
"BU/A,P/W"
"BU/A,P/Y"
"BU/A,PK"
"BU/A,PK/BK"
"BU/A,PK/BU"
"BU/A,PK/G"
"BU/A,PK/O"
"BU/A,PK/P"
"BU/A,PK/PK"
"BU/A,PK/R"
"BU/A,PK/W"
"BU/A,PK/Y"
"BU/A,R"
"BU/A,R/BK"
"BU/A,R/BU"
"BU/A,R/G"
"BU/A,R/O"
"BU/A,R/P"
"BU/A,R/PK"
"BU/A,R/R"
"BU/A,R/W"
"BU/A,R/Y"
"BU/A,W"
"BU/A,W/BK"
"BU/A,W/BU"
"BU/A,W/G"
"BU/A,W/O"
"BU/A,W/P"
"BU/A,W/PK"
"BU/A,W/R"
"BU/A,W/W"
"BU/A,W/Y"
"BU/A,Y"
"BU/A,Y/BK"
"BU/A,Y/BU"
"BU/A,Y/G"
"BU/A,Y/O"
"BU/A,Y/P"
"BU/A,Y/PK"
"BU/A,Y/R"
"BU/A,Y/W"
"BU/A,Y/Y"
"BU/BK,A"
"BU/BK,A/BK"
"BU/BK,A/BU"
"BU/BK,A/G"
"BU/BK,A/O"
"BU/BK,A/P"
"BU/BK,A/PK"
"BU/BK,A/R"
"BU/BK,A/W"
"BU/BK,A/Y"
"BU/BK,BK/A"
"BU/BK,BU/A"
"BU/BK,G/A"
"BU/BK,O/A"
"BU/BK,P/A"
"BU/BK,PK/A"
"BU/BK,R/A"
"BU/BK,W/A"
"BU/BK,Y/A"
"BU/BU,A"
"BU/BU,A/BK"
"BU/BU,A/BU"
"BU/BU,A/G"
"BU/BU,A/O"
"BU/BU,A/P"
"BU/BU,A/PK"
"BU/BU,A/R"
"BU/BU,A/W"
"BU/BU,A/Y"
"BU/BU,BK/A"
"BU/BU,BU/A"
"BU/BU,G/A"
"BU/BU,O/A"
"BU/BU,P/A"
"BU/BU,PK/A"
"BU/BU,R/A"
"BU/BU,W/A"
"BU/BU,Y/A"
"BU/G,A"
"BU/G,A/BK"
"BU/G,A/BU"
"BU/G,A/G"
"BU/G,A/O"
"BU/G,A/P"
"BU/G,A/PK"
"BU/G,A/R"
"BU/G,A/W"
"BU/G,A/Y"
"BU/G,BK/A"
"BU/G,BU/A"
"BU/G,G/A"
"BU/G,O/A"
"BU/G,P/A"
"BU/G,PK/A"
"BU/G,R/A"
"BU/G,W/A"
"BU/G,Y/A"
"BU/O,A"
"BU/O,A/BK"
"BU/O,A/BU"
"BU/O,A/G"
"BU/O,A/O"
"BU/O,A/P"
"BU/O,A/PK"
"BU/O,A/R"
"BU/O,A/W"
"BU/O,A/Y"
"BU/O,BK/A"
"BU/O,BU/A"
"BU/O,G/A"
"BU/O,O/A"
"BU/O,P/A"
"BU/O,PK/A"
"BU/O,R/A"
"BU/O,W/A"
"BU/O,Y/A"
"BU/P,A"
"BU/P,A/BK"
"BU/P,A/BU"
"BU/P,A/G"
"BU/P,A/O"
"BU/P,A/P"
"BU/P,A/PK"
"BU/P,A/R"
"BU/P,A/W"
"BU/P,A/Y"
"BU/P,BK/A"
"BU/P,BU/A"
"BU/P,G/A"
"BU/P,O/A"
"BU/P,P/A"
"BU/P,PK/A"
"BU/P,R/A"
"BU/P,W/A"
"BU/P,Y/A"
"BU/PK,A"
"BU/PK,A/BK"
"BU/PK,A/BU"
"BU/PK,A/G"
"BU/PK,A/O"
"BU/PK,A/P"
"BU/PK,A/PK"
"BU/PK,A/R"
"BU/PK,A/W"
"BU/PK,A/Y"
"BU/PK,BK/A"
"BU/PK,BU/A"
"BU/PK,G/A"
"BU/PK,O/A"
"BU/PK,P/A"
"BU/PK,PK/A"
"BU/PK,R/A"
"BU/PK,W/A"
"BU/PK,Y/A"
"BU/R,A"
"BU/R,A/BK"
"BU/R,A/BU"
"BU/R,A/G"
"BU/R,A/O"
"BU/R,A/P"
"BU/R,A/PK"
"BU/R,A/R"
"BU/R,A/W"
"BU/R,A/Y"
"BU/R,BK/A"
"BU/R,BU/A"
"BU/R,G/A"
"BU/R,O/A"
"BU/R,P/A"
"BU/R,PK/A"
"BU/R,R/A"
"BU/R,W/A"
"BU/R,Y/A"
"BU/W,A"
"BU/W,A/BK"
"BU/W,A/BU"
"BU/W,A/G"
"BU/W,A/O"
"BU/W,A/P"
"BU/W,A/PK"
"BU/W,A/R"
"BU/W,A/W"
"BU/W,A/Y"
"BU/W,BK/A"
"BU/W,BU/A"
"BU/W,G/A"
"BU/W,O/A"
"BU/W,P/A"
"BU/W,PK/A"
"BU/W,R/A"
"BU/W,W/A"
"BU/W,Y/A"
"BU/Y,A"
"BU/Y,A/BK"
"BU/Y,A/BU"
"BU/Y,A/G"
"BU/Y,A/O"
"BU/Y,A/P"
"BU/Y,A/PK"
"BU/Y,A/R"
"BU/Y,A/W"
"BU/Y,A/Y"
"BU/Y,BK/A"
"BU/Y,BU/A"
"BU/Y,G/A"
"BU/Y,O/A"
"BU/Y,P/A"
"BU/Y,PK/A"
"BU/Y,R/A"
"BU/Y,W/A"
"BU/Y,Y/A"
"G,A"
"G,A/BK"
"G,A/BU"
"G,A/G"
"G,A/O"
"G,A/P"
"G,A/PK"
"G,A/R"
"G,A/W"
"G,A/Y"
"G,BK/A"
"G,BU/A"
"G,G/A"
"G,O/A"
"G,P/A"
"G,PK/A"
"G,R/A"
"G,W/A"
"G,Y/A"
"G/A,-"
"G/A,BK"
"G/A,BK/BK"
"G/A,BK/BU"
"G/A,BK/G"
"G/A,BK/O"
"G/A,BK/P"
"G/A,BK/PK"
"G/A,BK/R"
"G/A,BK/W"
"G/A,BK/Y"
"G/A,BU"
"G/A,BU/BK"
"G/A,BU/BU"
"G/A,BU/G"
"G/A,BU/O"
"G/A,BU/P"
"G/A,BU/PK"
"G/A,BU/R"
"G/A,BU/W"
"G/A,BU/Y"
"G/A,G"
"G/A,G/BK"
"G/A,G/BU"
"G/A,G/G"
"G/A,G/O"
"G/A,G/P"
"G/A,G/PK"
"G/A,G/R"
"G/A,G/W"
"G/A,G/Y"
"G/A,O"
"G/A,O/BK"
"G/A,O/BU"
"G/A,O/G"
"G/A,O/O"
"G/A,O/P"
"G/A,O/PK"
"G/A,O/R"
"G/A,O/W"
"G/A,O/Y"
"G/A,P"
"G/A,P/BK"
"G/A,P/BU"
"G/A,P/G"
"G/A,P/O"
"G/A,P/P"
"G/A,P/PK"
"G/A,P/R"
"G/A,P/W"
"G/A,P/Y"
"G/A,PK"
"G/A,PK/BK"
"G/A,PK/BU"
"G/A,PK/G"
"G/A,PK/O"
"G/A,PK/P"
"G/A,PK/PK"
"G/A,PK/R"
"G/A,PK/W"
"G/A,PK/Y"
"G/A,R"
"G/A,R/BK"
"G/A,R/BU"
"G/A,R/G"
"G/A,R/O"
"G/A,R/P"
"G/A,R/PK"
"G/A,R/R"
"G/A,R/W"
"G/A,R/Y"
"G/A,W"
"G/A,W/BK"
"G/A,W/BU"
"G/A,W/G"
"G/A,W/O"
"G/A,W/P"
"G/A,W/PK"
"G/A,W/R"
"G/A,W/W"
"G/A,W/Y"
"G/A,Y"
"G/A,Y/BK"
"G/A,Y/BU"
"G/A,Y/G"
"G/A,Y/O"
"G/A,Y/P"
"G/A,Y/PK"
"G/A,Y/R"
"G/A,Y/W"
"G/A,Y/Y"
"G/BK,A"
"G/BK,A/BK"
"G/BK,A/BU"
"G/BK,A/G"
"G/BK,A/O"
"G/BK,A/P"
"G/BK,A/PK"
"G/BK,A/R"
"G/BK,A/W"
"G/BK,A/Y"
"G/BK,BK/A"
"G/BK,BU/A"
"G/BK,G/A"
"G/BK,O/A"
"G/BK,P/A"
"G/BK,PK/A"
"G/BK,R/A"
"G/BK,W/A"
"G/BK,Y/A"
"G/BU,A"
"G/BU,A/BK"
"G/BU,A/BU"
"G/BU,A/G"
"G/BU,A/O"
"G/BU,A/P"
"G/BU,A/PK"
"G/BU,A/R"
"G/BU,A/W"
"G/BU,A/Y"
"G/BU,BK/A"
"G/BU,BU/A"
"G/BU,G/A"
"G/BU,O/A"
"G/BU,P/A"
"G/BU,PK/A"
"G/BU,R/A"
"G/BU,W/A"
"G/BU,Y/A"
"G/G,A"
"G/G,A/BK"
"G/G,A/BU"
"G/G,A/G"
"G/G,A/O"
"G/G,A/P"
"G/G,A/PK"
"G/G,A/R"
"G/G,A/W"
"G/G,A/Y"
"G/G,BK/A"
"G/G,BU/A"
"G/G,G/A"
"G/G,O/A"
"G/G,P/A"
"G/G,PK/A"
"G/G,R/A"
"G/G,W/A"
"G/G,Y/A"
"G/O,A"
"G/O,A/BK"
"G/O,A/BU"
"G/O,A/G"
"G/O,A/O"
"G/O,A/P"
"G/O,A/PK"
"G/O,A/R"
"G/O,A/W"
"G/O,A/Y"
"G/O,BK/A"
"G/O,BU/A"
"G/O,G/A"
"G/O,O/A"
"G/O,P/A"
"G/O,PK/A"
"G/O,R/A"
"G/O,W/A"
"G/O,Y/A"
"G/P,A"
"G/P,A/BK"
"G/P,A/BU"
"G/P,A/G"
"G/P,A/O"
"G/P,A/P"
"G/P,A/PK"
"G/P,A/R"
"G/P,A/W"
"G/P,A/Y"
"G/P,BK/A"
"G/P,BU/A"
"G/P,G/A"
"G/P,O/A"
"G/P,P/A"
"G/P,PK/A"
"G/P,R/A"
"G/P,W/A"
"G/P,Y/A"
"G/PK,A"
"G/PK,A/BK"
"G/PK,A/BU"
"G/PK,A/G"
"G/PK,A/O"
"G/PK,A/P"
"G/PK,A/PK"
"G/PK,A/R"
"G/PK,A/W"
"G/PK,A/Y"
"G/PK,BK/A"
"G/PK,BU/A"
"G/PK,G/A"
"G/PK,O/A"
"G/PK,P/A"
"G/PK,PK/A"
"G/PK,R/A"
"G/PK,W/A"
"G/PK,Y/A"
"G/R,A"
"G/R,A/BK"
"G/R,A/BU"
"G/R,A/G"
"G/R,A/O"
"G/R,A/P"
"G/R,A/PK"
"G/R,A/R"
"G/R,A/W"
"G/R,A/Y"
"G/R,BK/A"
"G/R,BU/A"
"G/R,G/A"
"G/R,O/A"
"G/R,P/A"
"G/R,PK/A"
"G/R,R/A"
"G/R,W/A"
"G/R,Y/A"
"G/W,A"
"G/W,A/BK"
"G/W,A/BU"
"G/W,A/G"
"G/W,A/O"
"G/W,A/P"
"G/W,A/PK"
"G/W,A/R"
"G/W,A/W"
"G/W,A/Y"
"G/W,BK/A"
"G/W,BU/A"
"G/W,G/A"
"G/W,O/A"
"G/W,P/A"
"G/W,PK/A"
"G/W,R/A"
"G/W,W/A"
"G/W,Y/A"
"G/Y,A"
"G/Y,A/BK"
"G/Y,A/BU"
"G/Y,A/G"
"G/Y,A/O"
"G/Y,A/P"
"G/Y,A/PK"
"G/Y,A/R"
"G/Y,A/W"
"G/Y,A/Y"
"G/Y,BK/A"
"G/Y,BU/A"
"G/Y,G/A"
"G/Y,O/A"
"G/Y,P/A"
"G/Y,PK/A"
"G/Y,R/A"
"G/Y,W/A"
"G/Y,Y/A"
"O,A"
"O,A/BK"
"O,A/BU"
"O,A/G"
"O,A/O"
"O,A/P"
"O,A/PK"
"O,A/R"
"O,A/W"
"O,A/Y"
"O,BK/A"
"O,BU/A"
"O,G/A"
"O,O/A"
"O,P/A"
"O,PK/A"
"O,R/A"
"O,W/A"
"O,Y/A"
"O/A,-"
"O/A,BK"
"O/A,BK/BK"
"O/A,BK/BU"
"O/A,BK/G"
"O/A,BK/O"
"O/A,BK/P"
"O/A,BK/PK"
"O/A,BK/R"
"O/A,BK/W"
"O/A,BK/Y"
"O/A,BU"
"O/A,BU/BK"
"O/A,BU/BU"
"O/A,BU/G"
"O/A,BU/O"
"O/A,BU/P"
"O/A,BU/PK"
"O/A,BU/R"
"O/A,BU/W"
"O/A,BU/Y"
"O/A,G"
"O/A,G/BK"
"O/A,G/BU"
"O/A,G/G"
"O/A,G/O"
"O/A,G/P"
"O/A,G/PK"
"O/A,G/R"
"O/A,G/W"
"O/A,G/Y"
"O/A,O"
"O/A,O/BK"
"O/A,O/BU"
"O/A,O/G"
"O/A,O/O"
"O/A,O/P"
"O/A,O/PK"
"O/A,O/R"
"O/A,O/W"
"O/A,O/Y"
"O/A,P"
"O/A,P/BK"
"O/A,P/BU"
"O/A,P/G"
"O/A,P/O"
"O/A,P/P"
"O/A,P/PK"
"O/A,P/R"
"O/A,P/W"
"O/A,P/Y"
"O/A,PK"
"O/A,PK/BK"
"O/A,PK/BU"
"O/A,PK/G"
"O/A,PK/O"
"O/A,PK/P"
"O/A,PK/PK"
"O/A,PK/R"
"O/A,PK/W"
"O/A,PK/Y"
"O/A,R"
"O/A,R/BK"
"O/A,R/BU"
"O/A,R/G"
"O/A,R/O"
"O/A,R/P"
"O/A,R/PK"
"O/A,R/R"
"O/A,R/W"
"O/A,R/Y"
"O/A,W"
"O/A,W/BK"
"O/A,W/BU"
"O/A,W/G"
"O/A,W/O"
"O/A,W/P"
"O/A,W/PK"
"O/A,W/R"
"O/A,W/W"
"O/A,W/Y"
"O/A,Y"
"O/A,Y/BK"
"O/A,Y/BU"
"O/A,Y/G"
"O/A,Y/O"
"O/A,Y/P"
"O/A,Y/PK"
"O/A,Y/R"
"O/A,Y/W"
"O/A,Y/Y"
"O/BK,A"
"O/BK,A/BK"
"O/BK,A/BU"
"O/BK,A/G"
"O/BK,A/O"
"O/BK,A/P"
"O/BK,A/PK"
"O/BK,A/R"
"O/BK,A/W"
"O/BK,A/Y"
"O/BK,BK/A"
"O/BK,BU/A"
"O/BK,G/A"
"O/BK,O/A"
"O/BK,P/A"
"O/BK,PK/A"
"O/BK,R/A"
"O/BK,W/A"
"O/BK,Y/A"
"O/BU,A"
"O/BU,A/BK"
"O/BU,A/BU"
"O/BU,A/G"
"O/BU,A/O"
"O/BU,A/P"
"O/BU,A/PK"
"O/BU,A/R"
"O/BU,A/W"
"O/BU,A/Y"
"O/BU,BK/A"
"O/BU,BU/A"
"O/BU,G/A"
"O/BU,O/A"
"O/BU,P/A"
"O/BU,PK/A"
"O/BU,R/A"
"O/BU,W/A"
"O/BU,Y/A"
"O/G,A"
"O/G,A/BK"
"O/G,A/BU"
"O/G,A/G"
"O/G,A/O"
"O/G,A/P"
"O/G,A/PK"
"O/G,A/R"
"O/G,A/W"
"O/G,A/Y"
"O/G,BK/A"
"O/G,BU/A"
"O/G,G/A"
"O/G,O/A"
"O/G,P/A"
"O/G,PK/A"
"O/G,R/A"
"O/G,W/A"
"O/G,Y/A"
"O/O,A"
"O/O,A/BK"
"O/O,A/BU"
"O/O,A/G"
"O/O,A/O"
"O/O,A/P"
"O/O,A/PK"
"O/O,A/R"
"O/O,A/W"
"O/O,A/Y"
"O/O,BK/A"
"O/O,BU/A"
"O/O,G/A"
"O/O,O/A"
"O/O,P/A"
"O/O,PK/A"
"O/O,R/A"
"O/O,W/A"
"O/O,Y/A"
"O/P,A"
"O/P,A/BK"
"O/P,A/BU"
"O/P,A/G"
"O/P,A/O"
"O/P,A/P"
"O/P,A/PK"
"O/P,A/R"
"O/P,A/W"
"O/P,A/Y"
"O/P,BK/A"
"O/P,BU/A"
"O/P,G/A"
"O/P,O/A"
"O/P,P/A"
"O/P,PK/A"
"O/P,R/A"
"O/P,W/A"
"O/P,Y/A"
"O/PK,A"
"O/PK,A/BK"
"O/PK,A/BU"
"O/PK,A/G"
"O/PK,A/O"
"O/PK,A/P"
"O/PK,A/PK"
"O/PK,A/R"
"O/PK,A/W"
"O/PK,A/Y"
"O/PK,BK/A"
"O/PK,BU/A"
"O/PK,G/A"
"O/PK,O/A"
"O/PK,P/A"
"O/PK,PK/A"
"O/PK,R/A"
"O/PK,W/A"
"O/PK,Y/A"
"O/R,A"
"O/R,A/BK"
"O/R,A/BU"
"O/R,A/G"
"O/R,A/O"
"O/R,A/P"
"O/R,A/PK"
"O/R,A/R"
"O/R,A/W"
"O/R,A/Y"
"O/R,BK/A"
"O/R,BU/A"
"O/R,G/A"
"O/R,O/A"
"O/R,P/A"
"O/R,PK/A"
"O/R,R/A"
"O/R,W/A"
"O/R,Y/A"
"O/W,A"
"O/W,A/BK"
"O/W,A/BU"
"O/W,A/G"
"O/W,A/O"
"O/W,A/P"
"O/W,A/PK"
"O/W,A/R"
"O/W,A/W"
"O/W,A/Y"
"O/W,BK/A"
"O/W,BU/A"
"O/W,G/A"
"O/W,O/A"
"O/W,P/A"
"O/W,PK/A"
"O/W,R/A"
"O/W,W/A"
"O/W,Y/A"
"O/Y,A"
"O/Y,A/BK"
"O/Y,A/BU"
"O/Y,A/G"
"O/Y,A/O"
"O/Y,A/P"
"O/Y,A/PK"
"O/Y,A/R"
"O/Y,A/W"
"O/Y,A/Y"
"O/Y,BK/A"
"O/Y,BU/A"
"O/Y,G/A"
"O/Y,O/A"
"O/Y,P/A"
"O/Y,PK/A"
"O/Y,R/A"
"O/Y,W/A"
"O/Y,Y/A"
"P,A"
"P,A/BK"
"P,A/BU"
"P,A/G"
"P,A/O"
"P,A/P"
"P,A/PK"
"P,A/R"
"P,A/W"
"P,A/Y"
"P,BK/A"
"P,BU/A"
"P,G/A"
"P,O/A"
"P,P/A"
"P,PK/A"
"P,R/A"
"P,W/A"
"P,Y/A"
"P/A,-"
"P/A,BK"
"P/A,BK/BK"
"P/A,BK/BU"
"P/A,BK/G"
"P/A,BK/O"
"P/A,BK/P"
"P/A,BK/PK"
"P/A,BK/R"
"P/A,BK/W"
"P/A,BK/Y"
"P/A,BU"
"P/A,BU/BK"
"P/A,BU/BU"
"P/A,BU/G"
"P/A,BU/O"
"P/A,BU/P"
"P/A,BU/PK"
"P/A,BU/R"
"P/A,BU/W"
"P/A,BU/Y"
"P/A,G"
"P/A,G/BK"
"P/A,G/BU"
"P/A,G/G"
"P/A,G/O"
"P/A,G/P"
"P/A,G/PK"
"P/A,G/R"
"P/A,G/W"
"P/A,G/Y"
"P/A,O"
"P/A,O/BK"
"P/A,O/BU"
"P/A,O/G"
"P/A,O/O"
"P/A,O/P"
"P/A,O/PK"
"P/A,O/R"
"P/A,O/W"
"P/A,O/Y"
"P/A,P"
"P/A,P/BK"
"P/A,P/BU"
"P/A,P/G"
"P/A,P/O"
"P/A,P/P"
"P/A,P/PK"
"P/A,P/R"
"P/A,P/W"
"P/A,P/Y"
"P/A,PK"
"P/A,PK/BK"
"P/A,PK/BU"
"P/A,PK/G"
"P/A,PK/O"
"P/A,PK/P"
"P/A,PK/PK"
"P/A,PK/R"
"P/A,PK/W"
"P/A,PK/Y"
"P/A,R"
"P/A,R/BK"
"P/A,R/BU"
"P/A,R/G"
"P/A,R/O"
"P/A,R/P"
"P/A,R/PK"
"P/A,R/R"
"P/A,R/W"
"P/A,R/Y"
"P/A,W"
"P/A,W/BK"
"P/A,W/BU"
"P/A,W/G"
"P/A,W/O"
"P/A,W/P"
"P/A,W/PK"
"P/A,W/R"
"P/A,W/W"
"P/A,W/Y"
"P/A,Y"
"P/A,Y/BK"
"P/A,Y/BU"
"P/A,Y/G"
"P/A,Y/O"
"P/A,Y/P"
"P/A,Y/PK"
"P/A,Y/R"
"P/A,Y/W"
"P/A,Y/Y"
"P/BK,A"
"P/BK,A/BK"
"P/BK,A/BU"
"P/BK,A/G"
"P/BK,A/O"
"P/BK,A/P"
"P/BK,A/PK"
"P/BK,A/R"
"P/BK,A/W"
"P/BK,A/Y"
"P/BK,BK/A"
"P/BK,BU/A"
"P/BK,G/A"
"P/BK,O/A"
"P/BK,P/A"
"P/BK,PK/A"
"P/BK,R/A"
"P/BK,W/A"
"P/BK,Y/A"
"P/BU,A"
"P/BU,A/BK"
"P/BU,A/BU"
"P/BU,A/G"
"P/BU,A/O"
"P/BU,A/P"
"P/BU,A/PK"
"P/BU,A/R"
"P/BU,A/W"
"P/BU,A/Y"
"P/BU,BK/A"
"P/BU,BU/A"
"P/BU,G/A"
"P/BU,O/A"
"P/BU,P/A"
"P/BU,PK/A"
"P/BU,R/A"
"P/BU,W/A"
"P/BU,Y/A"
"P/G,A"
"P/G,A/BK"
"P/G,A/BU"
"P/G,A/G"
"P/G,A/O"
"P/G,A/P"
"P/G,A/PK"
"P/G,A/R"
"P/G,A/W"
"P/G,A/Y"
"P/G,BK/A"
"P/G,BU/A"
"P/G,G/A"
"P/G,O/A"
"P/G,P/A"
"P/G,PK/A"
"P/G,R/A"
"P/G,W/A"
"P/G,Y/A"
"P/O,A"
"P/O,A/BK"
"P/O,A/BU"
"P/O,A/G"
"P/O,A/O"
"P/O,A/P"
"P/O,A/PK"
"P/O,A/R"
"P/O,A/W"
"P/O,A/Y"
"P/O,BK/A"
"P/O,BU/A"
"P/O,G/A"
"P/O,O/A"
"P/O,P/A"
"P/O,PK/A"
"P/O,R/A"
"P/O,W/A"
"P/O,Y/A"
"P/P,A"
"P/P,A/BK"
"P/P,A/BU"
"P/P,A/G"
"P/P,A/O"
"P/P,A/P"
"P/P,A/PK"
"P/P,A/R"
"P/P,A/W"
"P/P,A/Y"
"P/P,BK/A"
"P/P,BU/A"
"P/P,G/A"
"P/P,O/A"
"P/P,P/A"
"P/P,PK/A"
"P/P,R/A"
"P/P,W/A"
"P/P,Y/A"
"P/PK,A"
"P/PK,A/BK"
"P/PK,A/BU"
"P/PK,A/G"
"P/PK,A/O"
"P/PK,A/P"
"P/PK,A/PK"
"P/PK,A/R"
"P/PK,A/W"
"P/PK,A/Y"
"P/PK,BK/A"
"P/PK,BU/A"
"P/PK,G/A"
"P/PK,O/A"
"P/PK,P/A"
"P/PK,PK/A"
"P/PK,R/A"
"P/PK,W/A"
"P/PK,Y/A"
"P/R,A"
"P/R,A/BK"
"P/R,A/BU"
"P/R,A/G"
"P/R,A/O"
"P/R,A/P"
"P/R,A/PK"
"P/R,A/R"
"P/R,A/W"
"P/R,A/Y"
"P/R,BK/A"
"P/R,BU/A"
"P/R,G/A"
"P/R,O/A"
"P/R,P/A"
"P/R,PK/A"
"P/R,R/A"
"P/R,W/A"
"P/R,Y/A"
"P/W,A"
"P/W,A/BK"
"P/W,A/BU"
"P/W,A/G"
"P/W,A/O"
"P/W,A/P"
"P/W,A/PK"
"P/W,A/R"
"P/W,A/W"
"P/W,A/Y"
"P/W,BK/A"
"P/W,BU/A"
"P/W,G/A"
"P/W,O/A"
"P/W,P/A"
"P/W,PK/A"
"P/W,R/A"
"P/W,W/A"
"P/W,Y/A"
"P/Y,A"
"P/Y,A/BK"
"P/Y,A/BU"
"P/Y,A/G"
"P/Y,A/O"
"P/Y,A/P"
"P/Y,A/PK"
"P/Y,A/R"
"P/Y,A/W"
"P/Y,A/Y"
"P/Y,BK/A"
"P/Y,BU/A"
"P/Y,G/A"
"P/Y,O/A"
"P/Y,P/A"
"P/Y,PK/A"
"P/Y,R/A"
"P/Y,W/A"
"P/Y,Y/A"
"PK,A"
"PK,A/BK"
"PK,A/BU"
"PK,A/G"
"PK,A/O"
"PK,A/P"
"PK,A/PK"
"PK,A/R"
"PK,A/W"
"PK,A/Y"
"PK,BK/A"
"PK,BU/A"
"PK,G/A"
"PK,O/A"
"PK,P/A"
"PK,PK/A"
"PK,R/A"
"PK,W/A"
"PK,Y/A"
"PK/A,-"
"PK/A,BK"
"PK/A,BK/BK"
"PK/A,BK/BU"
"PK/A,BK/G"
"PK/A,BK/O"
"PK/A,BK/P"
"PK/A,BK/PK"
"PK/A,BK/R"
"PK/A,BK/W"
"PK/A,BK/Y"
"PK/A,BU"
"PK/A,BU/BK"
"PK/A,BU/BU"
"PK/A,BU/G"
"PK/A,BU/O"
"PK/A,BU/P"
"PK/A,BU/PK"
"PK/A,BU/R"
"PK/A,BU/W"
"PK/A,BU/Y"
"PK/A,G"
"PK/A,G/BK"
"PK/A,G/BU"
"PK/A,G/G"
"PK/A,G/O"
"PK/A,G/P"
"PK/A,G/PK"
"PK/A,G/R"
"PK/A,G/W"
"PK/A,G/Y"
"PK/A,O"
"PK/A,O/BK"
"PK/A,O/BU"
"PK/A,O/G"
"PK/A,O/O"
"PK/A,O/P"
"PK/A,O/PK"
"PK/A,O/R"
"PK/A,O/W"
"PK/A,O/Y"
"PK/A,P"
"PK/A,P/BK"
"PK/A,P/BU"
"PK/A,P/G"
"PK/A,P/O"
"PK/A,P/P"
"PK/A,P/PK"
"PK/A,P/R"
"PK/A,P/W"
"PK/A,P/Y"
"PK/A,PK"
"PK/A,PK/BK"
"PK/A,PK/BU"
"PK/A,PK/G"
"PK/A,PK/O"
"PK/A,PK/P"
"PK/A,PK/PK"
"PK/A,PK/R"
"PK/A,PK/W"
"PK/A,PK/Y"
"PK/A,R"
"PK/A,R/BK"
"PK/A,R/BU"
"PK/A,R/G"
"PK/A,R/O"
"PK/A,R/P"
"PK/A,R/PK"
"PK/A,R/R"
"PK/A,R/W"
"PK/A,R/Y"
"PK/A,W"
"PK/A,W/BK"
"PK/A,W/BU"
"PK/A,W/G"
"PK/A,W/O"
"PK/A,W/P"
"PK/A,W/PK"
"PK/A,W/R"
"PK/A,W/W"
"PK/A,W/Y"
"PK/A,Y"
"PK/A,Y/BK"
"PK/A,Y/BU"
"PK/A,Y/G"
"PK/A,Y/O"
"PK/A,Y/P"
"PK/A,Y/PK"
"PK/A,Y/R"
"PK/A,Y/W"
"PK/A,Y/Y"
"PK/BK,A"
"PK/BK,A/BK"
"PK/BK,A/BU"
"PK/BK,A/G"
"PK/BK,A/O"
"PK/BK,A/P"
"PK/BK,A/PK"
"PK/BK,A/R"
"PK/BK,A/W"
"PK/BK,A/Y"
"PK/BK,BK/A"
"PK/BK,BU/A"
"PK/BK,G/A"
"PK/BK,O/A"
"PK/BK,P/A"
"PK/BK,PK/A"
"PK/BK,R/A"
"PK/BK,W/A"
"PK/BK,Y/A"
"PK/BU,A"
"PK/BU,A/BK"
"PK/BU,A/BU"
"PK/BU,A/G"
"PK/BU,A/O"
"PK/BU,A/P"
"PK/BU,A/PK"
"PK/BU,A/R"
"PK/BU,A/W"
"PK/BU,A/Y"
"PK/BU,BK/A"
"PK/BU,BU/A"
"PK/BU,G/A"
"PK/BU,O/A"
"PK/BU,P/A"
"PK/BU,PK/A"
"PK/BU,R/A"
"PK/BU,W/A"
"PK/BU,Y/A"
"PK/G,A"
"PK/G,A/BK"
"PK/G,A/BU"
"PK/G,A/G"
"PK/G,A/O"
"PK/G,A/P"
"PK/G,A/PK"
"PK/G,A/R"
"PK/G,A/W"
"PK/G,A/Y"
"PK/G,BK/A"
"PK/G,BU/A"
"PK/G,G/A"
"PK/G,O/A"
"PK/G,P/A"
"PK/G,PK/A"
"PK/G,R/A"
"PK/G,W/A"
"PK/G,Y/A"
"PK/O,A"
"PK/O,A/BK"
"PK/O,A/BU"
"PK/O,A/G"
"PK/O,A/O"
"PK/O,A/P"
"PK/O,A/PK"
"PK/O,A/R"
"PK/O,A/W"
"PK/O,A/Y"
"PK/O,BK/A"
"PK/O,BU/A"
"PK/O,G/A"
"PK/O,O/A"
"PK/O,P/A"
"PK/O,PK/A"
"PK/O,R/A"
"PK/O,W/A"
"PK/O,Y/A"
"PK/P,A"
"PK/P,A/BK"
"PK/P,A/BU"
"PK/P,A/G"
"PK/P,A/O"
"PK/P,A/P"
"PK/P,A/PK"
"PK/P,A/R"
"PK/P,A/W"
"PK/P,A/Y"
"PK/P,BK/A"
"PK/P,BU/A"
"PK/P,G/A"
"PK/P,O/A"
"PK/P,P/A"
"PK/P,PK/A"
"PK/P,R/A"
"PK/P,W/A"
"PK/P,Y/A"
"PK/PK,A"
"PK/PK,A/BK"
"PK/PK,A/BU"
"PK/PK,A/G"
"PK/PK,A/O"
"PK/PK,A/P"
"PK/PK,A/PK"
"PK/PK,A/R"
"PK/PK,A/W"
"PK/PK,A/Y"
"PK/PK,BK/A"
"PK/PK,BU/A"
"PK/PK,G/A"
"PK/PK,O/A"
"PK/PK,P/A"
"PK/PK,PK/A"
"PK/PK,R/A"
"PK/PK,W/A"
